age,nationality,zip_code,zip_short,occupation,product_type,industry,income_source,income_range,funds_origin,second_nationality,purpose_of_account,email_domain,pep,phone_country_unsupported,tnc_country,birth_country,tnc_like_birth,care_of_address,phone_country,phone_tnc_country,ip_tnc_country,nat_tnc_country,su_kyci_day,device_token_no,address,is_fraudster
age_46_52,FRA,93250,93,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,,@live.fr,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,2,Villemomble,false
age_18_24,POL,4975,49,,,BANKING_AND_INSURANCE,EMPLOYMENT,,,,,@gmail.com,False,True,AUT       ,POL,false,False,ROU,False,False,False,0-2,2,Suben,true
age_39_45,COL,50007,50,FREELANCER,BUSINESS_CARD,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,ESP       ,COL,false,False,ESP,True,False,False,0-2,2,Zaragoza,true
age_18_24,SYR,24568,24,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,,@web.de,False,True,DEU       ,SYR,false,False,DEU,True,NULL,False,12+,,Kaltenkirchen,true
age_25_31,CIV,77186,77,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,CIV,false,False,FRA,True,True,False,0-2,,Noisiel,true
age_18_24,GBR,SE18,SE,,METAL_CARD_MONTHLY,,,,,,,@yahoo.com,False,True,GBR       ,,true,False,GBR,True,True,True,9-11,,London,true
age_18_24,PYF,33000,33,FREELANCER,,,FAMILY_INCOME,,,,PERSONAL_PROJECTS,@gmail.com,False,True,FRA       ,FRA,true,False,PYF,False,NULL,False,12+,,Bordeaux,true
age_18_24,FRA,26000,26,FREELANCER,,,GRANTS,,,,ONLINE_TRADING_OR_CRYPTOCURRENCY,@gmx.fr,False,True,FRA       ,COM,false,False,,NULL,NULL,True,0-2,2,Valence,true
age_46_52,NLD,1106NL,11,,STANDARD,,,,,,,@outlook.com,False,False,NLD       ,SUR,false,False,NLD,True,True,True,0-2,2,Amsterdam,true
age_>60,CHE,8266,82,FREELANCER,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmail.com,False,True,CHE       ,CHE,true,False,BEL,False,False,True,0-2,3,Steckborn,true
age_46_52,IND,46009,46,,,BANKING_AND_INSURANCE,EMPLOYMENT,,,,,@gmail.com,False,True,ESP       ,IND,false,False,ESP,True,True,False,0-2,1,valencia,true
age_18_24,FRA,17000,17,FREELANCER,,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,La Rochelle,true
age_39_45,GHA,90138,90,ITA_STUDENT,,,SALARY,,,,,@gmail.com,False,True,ITA       ,GHA,false,False,ITA,True,False,False,0-2,2,Palermo,true
age_>60,ITA,15060,15,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@gmail.com,False,True,ITA       ,ITA,true,False,ITA,True,True,True,0-2,1,Albera ligure,true
age_32_38,FRA,01440,01,,METAL_CARD_MONTHLY,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Viriat,true
age_18_24,FRA,37200,37,,STANDARD,,,,,,,@me.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Tours,true
age_25_31,ITA,20044,20,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@gmail.com,False,True,ITA       ,ITA,true,False,FRA,False,True,True,0-2,2,Arese,true
age_18_24,BEL,1020,10,,STANDARD,,,,,,,@outlook.com,False,False,BEL       ,,true,False,BEL,True,True,True,0-2,,Bruxelles,true
age_25_31,CIV,62210,62,FREELANCER,,AGRICULTURE_AND_FORESTRY,SALARY,BETWEEN_2501_AND_5000_EURO,EUROPE_EU,,SALARY_OR_PENSION,@gmail.com,False,True,FRA       ,CIV,false,False,CIV,False,NULL,False,12+,,Avion,true
age_46_52,ITA,80040,80,ITA_SELF_EMPLOYED,BUSINESS_CARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,3,Volla,true
age_25_31,FRA,92600,92,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Asnières-sur-Seine,true
age_32_38,FRA,77127,77,,,,,,,,,@gmail.com,False,True,FRA       ,MAR,false,False,FRA,True,NULL,True,12+,,LIEUSAINT,true
age_18_24,FRA,77127,77,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,False,True,0-2,2,LIEUSAINT,true
age_18_24,RUS,28001,28,FREELANCER,BUSINESS_BLACK,,DONATIONS,,,,,@gmail.com,False,True,ESP       ,RUS,false,False,USA,False,NULL,False,0-2,1,Madrid,true
age_25_31,FRA,91100,91,FREELANCER,,RETAIL_TRADE,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Corbeil-Essonnes,true
age_25_31,GEO,03044,03,,STANDARD,,,,,,,@gmail.com,False,True,DEU       ,GEO,false,False,GEO,False,True,False,3-5,3,Cottbus,true
age_25_31,NLD,4532CC,45,,,,,,,,,@live.nl,False,True,NLD       ,,true,False,NLD,True,True,True,0-2,,Terneuzen,true
age_46_52,FRA,03200,03,FREELANCER,BUSINESS_BLACK,HEALTH_SERVICES_AND_SOCIAL_WELFARE,CRYPTO_TRADING,BETWEEN_2501_AND_5000_EURO,EUROPE_EU,,PERSONAL_PROJECTS,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Vichy,true
age_32_38,FRA,31000,31,FREELANCER,BUSINESS_CARD,ARTS_JEWELRY_AND_PAWN_SHOPS,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Toulouse,false
age_25_31,PSE,14129,14,STUDENT,,,GRANTS,,,,,@gmail.com,False,True,DEU       ,LBN,false,False,TUR,False,NULL,False,12+,,Berlin,false
age_32_38,ITA,13581,13,,,,,,,,,@gmail.com,False,False,DEU       ,KEN,false,False,DEU,True,True,False,6-8,,berlin spandau,false
age_18_24,FRA,08001,08,STUDENT,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,FRA,false,False,FRA,False,False,False,0-2,,Barcelona,false
age_25_31,FIN,12459,12,FREELANCER_OTHER,STANDARD,,,,,,,@icloud.com,False,False,DEU       ,,true,False,FIN,False,True,False,0-2,,Berlin,false
age_25_31,NLD,2311 KL,23,STUDENT,STANDARD,,GRANTS,,,,,@live.nl,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,3,Leiden,false
age_18_24,DEU,13587,13,,STANDARD,,,,,,,@gmx.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,,Berlin,false
age_25_31,ECU,1100,11,UNEMPLOYED,,,FAMILY_INCOME,,,,,@gmail.com,False,False,AUT       ,ECU,false,False,AUT,True,NULL,False,12+,,Wien,false
age_25_31,GBR,WA9 3XX,WA,,,,,,,,,@outlook.com,False,True,GBR       ,GBR,true,False,GBR,True,NULL,False,12+,,Saint Helens,false
age_46_52,AUT,44225,44,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,False,6-8,,Dortmund,false
age_53_59,ITA,41012,41,ITA_FREELANCER_GEOLOGI,BUSINESS_CARD,,FAMILY,,,,,@studiogeotech.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Carpi,false
age_32_38,DEU,12355,12,,,,,,,,,@freenet.de,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Berlin,false
age_>60,LTU,N17 0hu,N1,,,,,,,,,@yahoo.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,London,false
age_>60,NLD,33100,33,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,NULL,False,0-2,,Udine,false
age_18_24,FRA,06400,06,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Cannes,false
age_25_31,FRA,67000,67,,,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,EMPLOYMENT,,,,PERSONAL_PROJECTS,@hotmail.com,False,True,FRA       ,FRA,true,False,,NULL,NULL,False,12+,,Strasbourg,false
age_18_24,GBR,S61 1BQ,S6,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,Rotherham,false
age_32_38,FRA,44300,44,,STANDARD,,,,,,,@outlook.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Nantes,false
age_18_24,POL,N22 5LA,N2,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,London,false
age_25_31,DEU,32423,32,,STANDARD,,,,,,,@ids.ac.uk,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Minden,false
age_39_45,DEU,23554,23,,STANDARD,,,,,,,@web.de,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Lübeck,false
age_39_45,ESP,33401,33,FREELANCER,BUSINESS_CARD,OTHER,,,,,,@hotmail.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,Avilés,false
age_18_24,JOR,50931,50,STUDENT,,,GRANTS,,,,,@yahoo.com,False,False,DEU       ,JOR,false,False,DEU,True,True,False,0-2,2,Köln,false
age_25_31,DEU,57319,57,,,,,,,,,@freenet.de,False,False,DEU       ,,true,False,DEU,True,NULL,True,12+,,Bad Berleburg,false
age_25_31,IRL,D24 H7FE,D2,,STANDARD,,,,,,,@hotmail.co.uk,False,True,IRL       ,,true,False,GBR,False,True,True,12+,,Dublin,false
age_25_31,FRA,64230,64,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Artiguelouve,false
age_32_38,DEU,81667,81,,METAL_CARD_MONTHLY,,,,,,,@gmx.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,,München,false
age_25_31,DEU,37296,37,,,,,,,,,@live.de,False,False,DEU       ,,true,False,DEU,True,NULL,True,12+,,Ringgau,false
age_18_24,PYF,93270,93,STUDENT,,,GRANTS,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,NULL,False,12+,,Sevran,false
age_39_45,FRA,61740,61,FREELANCER,,AGRICULTURE_AND_FORESTRY,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,2,ST PIERRE,true
age_18_24,BEL,9100,91,,METAL_CARD_MONTHLY,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,ONLINE_TRADING_OR_CRYPTOCURRENCY,@outlook.com,False,False,BEL       ,BEL,true,False,BEL,True,False,True,0-2,1,Sint-Niklaas,true
age_25_31,FRA,80132,80,FREELANCER,,WHOLESALE_TRADE,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,False,True,0-2,,NEUFMOULIN,true
age_25_31,FRA,75014,75,FREELANCER,,TRUSTS_AND_CHARITIES,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,False,True,0-2,3,Paris,true
age_46_52,POL,43-440,43,,,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@gmail.com,False,True,POL       ,POL,true,False,POL,True,True,True,0-2,1,Godziszów,true
age_25_31,DEU,6443 AR,64,FREELANCER,BUSINESS_CARD,COMMERCE,,,,,,@outlook.com,False,False,NLD       ,,true,False,AUT,False,True,False,0-2,,Brunssum,true
age_18_24,FRA,95800,95,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Cergy,true
age_46_52,FRA,78190,78,,,,,,,,,@hotmail.fr,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Trappes,true
age_39_45,ESP,15894,15,IT_TELECOMMUNICATIONS,,,,,,,,@gmail.com,False,True,ESP       ,ESP,true,False,ESP,True,True,True,0-2,,Teo - Os Tilos,true
age_25_31,FRA,75013,75,FREELANCER,BUSINESS_BLACK,TRANSPORT,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,True,True,12+,,Paris,true
age_32_38,FRA,78920,78,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,False,True,12+,3,Ecquevilly,true
age_46_52,ESP,33550,33,,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,Cangas de Onís,true
age_18_24,DZA,60320,60,,STANDARD,,,,,,,@gmail.com,False,True,DEU       ,DZA,false,False,DZA,False,False,False,0-2,1,Frankfurt am Main,true
age_39_45,FRA,27700,27,,METAL_CARD_MONTHLY,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Les andelys,true
age_46_52,FRA,92150,92,EMPLOYEE,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Suresnes,true
age_53_59,ITA,44022,44,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Comacchio,true
age_53_59,AUT,8151,81,UNEMPLOYED,,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,True,AUT       ,DOM,false,False,AUT,True,True,True,0-2,2,Hitzendorf,true
age_18_24,SWE,21618,21,UNEMPLOYED,,,DONATIONS,,,,ONLINE_TRADING_OR_CRYPTOCURRENCY,@icloud.com,False,False,SWE       ,SWE,true,False,SWE,True,True,True,0-2,4+,limhamn,true
age_18_24,FRA,17360,17,UNEMPLOYED,,,GAMBLING_WINNINGS,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Saint-Aigulin,true
age_18_24,FRA,93270,93,FREELANCER,BUSINESS_BLACK,TRAVEL_AGENCIES,PENSION,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Sevran,true
age_18_24,FRA,75018,75,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Paris,true
age_25_31,FRA,13009,13,FREELANCER,,TRAVEL_AGENCIES,,,,,,@hotmail.fr,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Marseille,true
age_25_31,FRA,75018,75,,,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,GAMBLING_WINNINGS,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Paris,true
age_53_59,FRA,65100,65,,METAL_CARD_MONTHLY,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,PRT,false,False,FRA,True,False,True,0-2,1,Lourdes,true
age_18_24,FRA,75018,75,,BLACK_CARD_MONTHLY,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Paris,true
age_>60,ITA,00167,00,FREELANCER,BUSINESS_BLACK,LEGAL_CONSULTING,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Roma,true
age_39_45,ESP,38418,38,,,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,EMPLOYMENT,,,,,@gmail.com,False,True,ESP       ,ESP,true,False,ESP,True,True,False,0-2,2,Canarias,true
age_18_24,ITA,1013 EG,10,,,,,,,,,@gmail.com,False,False,NLD       ,,true,False,ITA,False,True,False,0-2,,Amsterdam,false
age_18_24,DEU,70794,70,UNEMPLOYED,,,FAMILY_INCOME,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Filderstadt,false
age_25_31,SVN,3330,33,,,BANKING_AND_INSURANCE,EMPLOYMENT,,,,,@gmail.com,False,False,SVN       ,SVN,true,False,SVN,True,NULL,True,12+,,Mozirje,false
age_53_59,GBR,K36T262,K3,,,,,,,,,@oliver.net,False,True,IRL       ,GBR,false,False,IRL,True,NULL,False,12+,,Malahide,false
age_>60,USA,87499,87,,STANDARD,,,,,,,@yahoo.com,False,False,DEU       ,,true,False,DEU,True,False,False,0-2,,Wildpoldsried,false
age_46_52,DEU,5403AA,54,,,,,,,,,@hotmail.nl,False,False,NLD       ,DEU,false,False,NLD,True,NULL,False,12+,,Uden,false
age_32_38,ESP,01005,01,SALES_MARKETING,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,Vitoria-Gasteiz,false
age_25_31,ESP,20014,20,STUDENT,STANDARD,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,False,ESP       ,DOM,false,False,ESP,True,False,True,0-2,4+,Donostia,false
age_25_31,FRA,76000,76,FREELANCER,,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,2,Rouen,false
age_32_38,ESP,20160,20,INDUSTRY_ENGINEERING,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,3,Lasarte-Oria,false
age_46_52,FRA,45100,45,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Orléans,false
age_32_38,ESP,28002,28,INDUSTRY_ENGINEERING,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,,Madrid,false
age_46_52,FRA,69001,69,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Lyon,false
age_25_31,IND,52074,52,STUDENT,STANDARD,,EMPLOYMENT,,,,,@rwth-aachen.de,False,False,DEU       ,IND,false,False,DEU,True,True,False,0-2,3,Aachen,false
age_46_52,FRA,34140,34,,,,,,,,,@wanadoo.fr,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Bouzigues,false
age_39_45,IRL,000,00,,,,,,,,,@gmail.com,False,False,IRL       ,IRL,true,False,IRL,True,True,True,0-2,,County Meath,false
age_39_45,ITA,MK4 4EE,MK,,,,,,,,,@me.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Kingsmead,false
age_25_31,GRC,14231,14,,STANDARD,,,,,,,@gmail.com,False,False,GRC       ,,true,False,,NULL,True,True,12+,,Athens,false
age_25_31,DZA,67201,67,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,DZA,false,False,FRA,True,NULL,False,0-2,1,Strasbourg,false
age_18_24,FRA,34490,34,,STANDARD,,,,,,,@live.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Thézan-lès-Béziers,false
age_25_31,FR,75014,75,FREELANCER,BUSINESS_CARD,OTHER,,,,,,@laposte.net,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,false
age_25_31,ESP,04410,04,STUDENT,,,,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,False,True,0-2,2,Benahadux,false
age_32_38,BRA,D11P653,D1,,STANDARD,,,,,,,@hotmail.com,False,True,IRL       ,,true,False,BRA,False,False,False,0-2,,Dublin,false
age_39_45,AUT,4020,40,,BUSINESS_CARD,,,,,,,@cisco.com,False,False,AUT       ,,true,False,AUT,True,False,True,0-2,,Linz,false
age_18_24,FRA,77178,77,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Saint-Pathus,false
age_25_31,ITA,50123,50,,,,,,,,,@yahoo.com,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Firenze,false
age_46_52,IRL,K34 D294,K3,FREELANCER,BUSINESS_CARD,FINANCIAL_SERVICES,,,,,,@gmail.com,False,False,IRL       ,,true,False,IRL,True,True,True,0-2,,Skerries,false
age_25_31,DZA,21073,21,,,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@gmail.com,False,False,DEU       ,DZA,false,False,FRA,False,True,False,0-2,2,Hamburg,false
age_32_38,AUT,1120,11,FREELANCER,STANDARD,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,,@kunger.at,False,False,AUT       ,AUT,true,False,AUT,True,True,True,0-2,1,Wien,false
age_46_52,ESP,36209,36,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,NULL,True,12+,,Vigo,false
age_25_31,FRA,75019,75,,STANDARD,,,,,,,@gmx.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,PARIS,false
age_32_38,BEL,5561,55,FREELANCER,,WHOLESALE_TRADE,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,False,BEL       ,BEL,true,False,BEL,True,NULL,True,12+,,Houyet,false
age_18_24,FRA,91100,91,FREELANCER,,OTHER_SERVICE_ACTIVITIES,GAMBLING_WINNINGS,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Corbeil-Essonnes,false
age_25_31,BGR,80992,80,,STANDARD,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@live.com,False,False,DEU       ,MKD,false,False,DEU,True,True,False,0-2,3,München,false
age_25_31,IND,52066,52,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,False,12+,,Aachen,false
age_18_24,NLD,5703hv,57,FREELANCER,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@hotmail.com,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,3,Helmond,false
age_32_38,ESP,25001,25,FREELANCER,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@gmail.com,False,True,ESP       ,ESP,true,False,USA,False,False,True,0-2,3,Lleida,false
age_32_38,FRA,37290,37,FREELANCER,,,GOVERNMENT_PAYMENTS,,,,PERSONAL_PROJECTS,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,12+,2,Preuilly-sur-Claise,false
age_25_31,ITA,20158,20,ITA_FREELANCER,STANDARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Milano,false
age_39_45,ESP,28018,28,TOURISM,,,,,,,,@gmail.com,False,False,ESP       ,VEN,false,False,ESP,True,NULL,True,12+,,Vallecas-Madrid,false
age_32_38,MAR,44227,44,STUDENT,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,,NULL,NULL,False,12+,,Dortmund,false
age_32_38,UKR,10178,10,FREELANCER,,BANKING_AND_INSURANCE,CAPITAL_MARKET_INCOME,,,,ONLINE_TRADING_OR_CRYPTOCURRENCY,@gmail.com,False,False,DEU       ,UKR,false,False,DEU,True,False,False,0-2,1,Berlin,false
age_18_24,ITA,91016,91,,,,,,,,,@gmai.com,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Erice,false
age_53_59,DNK,4200,42,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@godmail.dk,False,False,DNK       ,,true,False,DNK,True,True,True,12+,,Slagelse,false
age_53_59,NLD,08960,08,FREELANCER,BUSINESS_CARD,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmail.com,False,False,ESP       ,SUR,false,False,ESP,True,True,False,0-2,2,"Sant Just Desvern, Barcelona",false
age_25_31,DEU,56581,56,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Ehlscheid,false
age_25_31,ITA,37124,37,ITA_ENTREPRENEUR,STANDARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,3,verona,false
age_25_31,COL,8600-297,86,FREELANCER,BUSINESS_CARD,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,EMPLOYMENT,,,,DAY_TO_DAY_EXPENSES,@hotmail.com,False,False,PRT       ,COL,false,False,PRT,True,True,False,0-2,1,Lagos,false
age_32_38,FRA,95160,95,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Montmorency,false
age_25_31,DEU,24229,24,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,EMPLOYMENT,,,,,@pferdegesundheit-nord.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,1,Strande,false
age_46_52,DEU,28237,28,FREELANCER,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmx.de,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,0-2,3,Bremen,false
age_25_31,DEU,10587,10,,STANDARD,,,,,,,@web.de,False,False,DEU       ,USA,false,False,DEU,True,True,True,0-2,1,Berlin,false
age_32_38,DEU,53424,53,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,0-2,,Remagen,false
age_18_24,ESP,46020,46,STUDENT,STANDARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,1,Valencia,false
age_32_38,DEU,81369,81,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,DEU,true,True,DEU,True,True,True,0-2,,Munich,false
age_39_45,FRA,60800,60,,,,,,,,,@outloock.fr,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Crépy-En-Valois,false
age_18_24,SDN,44600,44,FREELANCER,,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,False,FRA       ,SDN,false,False,FRA,True,NULL,False,12+,,Saint-Nazaire,false
age_39_45,DEU,12109,12,,,,,,,,,@gmx.net,False,False,DEU       ,,true,False,,NULL,NULL,True,12+,,Berlin,false
age_39_45,AGO,2675-306,26,,,,,,,,,@gmail.com,False,False,PRT       ,AGO,false,False,PRT,True,NULL,False,12+,,Lisboa,false
age_46_52,GRC,15125,15,,STANDARD,,,,,,,@argyriou.net,False,False,GRC       ,,true,False,GRC,True,False,True,0-2,,Marousi,false
age_>60,ITA,10036,10,ITA_RETIRED,STANDARD,,PENSION,,,,,@libero.it,False,False,ITA       ,ITA,true,False,ITA,True,False,True,0-2,1,Settimo Torinese,false
age_25_31,DEU,24937,24,,FLEX_ACCOUNT_MONTHLY,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,1,Flensburg,false
age_46_52,FRA,92200,92,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,True,True,0-2,,Neuilly-sur-Seine,false
age_>60,MAR,95300,95,PENSIONER,,,FAMILY_INCOME,,,,,@hotmail.fr,False,False,FRA       ,DZA,false,False,FRA,True,True,False,0-2,3,Pontoise,false
age_>60,DEU,19258,19,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,True,12+,,Boizenburg/Elbe,false
age_32_38,FRA,33000,33,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,,Bordeaux,false
age_25_31,ITA,26833,26,,STANDARD,,,,,,,@live.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Merlino,false
age_32_38,ITA,20257,20,,,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@hotmail.com,False,True,DEU       ,ITA,false,False,GBR,False,NULL,False,12+,,Hamburg,false
age_>60,DNK,1954,19,,STANDARD,,,,,,,@gmail.com,False,False,DNK       ,,true,False,DNK,True,True,True,3-5,,Frederiksberg,false
