age,nationality,name_email,zip_code,zip_short,occupation,product_type,industry,income_source,income_range,funds_origin,second_nationality,purpose_of_account,email_domain,pep,phone_country_unsupported,tnc_country,birth_country,tnc_like_birth,care_of_address,phone_country,phone_tnc_country,ip_tnc_country,nat_tnc_country,su_kyci_day,device_token_no,address,is_fraudster
age_25_31,ITA,false,63074,63,,STANDARD,,,,,,,@icloud.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,San Benedetto del Tronto,false
age_46_52,FRA,true,93320,93,,METAL_CARD_MONTHLY,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Les Pavillons-sous-Bois,false
age_25_31,USA,true,78467,78,,STANDARD,,,,,,,@gmail.com,False,True,DEU       ,,true,False,USA,False,True,False,0-2,,Konstanz,false
age_39_45,ITA,false,97012,97,,STANDARD,,,,,,,@hotmail.it,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Chiaramonte Gulfi,false
age_32_38,DEU,true,33607,33,,STANDARD,,,,,,,@gmx.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,2,Bielefeld,false
age_32_38,DEU,true,40477,40,,STANDARD,,,,,,,@hotmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Düsseldorf,false
age_18_24,FRA,true,31500,31,,STANDARD,,,,,,,@yahoo.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Toulouse,false
age_>60,FRA,true,38100,38,PENSIONER,,,PENSION,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Grenoble,false
age_18_24,ITA,true,24060,24,ITA_FREELANCER_INGEGNERI,BUSINESS_CARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,False,True,0-2,2,Bolgare,false
age_25_31,ITA,true,40050,40,ITA_STUDENT,STANDARD,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,3,Monteveglio,false
age_25_31,GBR,true,KA27 8hz,KA,,,,,,,,,@aol.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Isle of arran,false
age_39_45,FRA,false,75010,75,,,,,,,,,@yopmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Paris,false
age_18_24,ITA,true,00053,00,FREELANCER,BUSINESS_CARD,WHOLESALE_TRADE,,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,False,True,0-2,,Civitavecchia,false
age_>60,GBR,false,G65 9BB,G6,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Kilsyth,false
age_18_24,FRA,true,95300,95,FREELANCER,,EDUCATION_AND_TEACHING,FAMILY_INCOME,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Pontoise,false
age_46_52,GBR,false,SL6 8HP,SL,,STANDARD,,,,,,,@outlook.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,maidenhead,false
age_32_38,CAN,true,12049,12,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,,NULL,NULL,False,12+,,Berlin,false
age_18_24,IRL,true,00000,00,,,,,,,,,@gmail.com,False,False,IRL       ,IRL,true,False,IRL,True,NULL,True,12+,,Carrigaline,false
age_>60,DEU,true,34225,34,PENSIONER,,,DONATIONS,,,,,@gmx.de,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Baunatal,false
age_25_31,ITA,true,21040,21,ITA_STUDENT,STANDARD,,REDEPLOYMENT_OF_SAVINGS,,,,,@hotmail.it,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Sumirago,false
age_46_52,ROU,true,75017,75,,,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,ROU,false,False,FRA,True,True,False,0-2,3,Paris,false
age_39_45,DEU,true,40219,40,,BLACK_CARD_MONTHLY,,,,,,,@company-fit.de,False,False,DEU       ,,true,False,DEU,True,NULL,True,0-2,,Düsseldorf,false
age_39_45,CHE,true,8180,81,,STANDARD,,,,,,,@icloud.com,False,False,CHE       ,CHE,true,False,CHE,True,True,True,0-2,,Bülach,false
age_25_31,ITA,true,65122,65,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,12+,2,Pescara,false
age_46_52,ITA,false,80074,80,FREELANCER,,HOSPITALITY,,,,,,@icloud.com,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Casamicciola terme,false
age_46_52,ITA,true,12020,12,,,,,,,,,@tiscali.it,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Roccabruna,false
age_32_38,FRA,false,20160,20,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Vico,false
age_18_24,GBR,true,12060,12,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,False,False,12+,,Cuneo,false
age_25_31,DEU,true,70794,70,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,12+,,Filderstadt,false
age_>60,ESP,false,04720,04,,,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,NULL,True,12+,,Aguadulce,false
age_39_45,FRA,true,93130,93,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,NULL,False,12+,,Noisy le sec,false
age_53_59,ITA,false,10441,10,UNEMPLOYED,,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,GAMBLING_WINNINGS,,,,ONLINE_PURCHASES,@libero.it,False,False,GRC       ,ITA,false,False,ITA,False,NULL,False,12+,,Atene,false
age_39_45,LVA,true,10178,10,,,,,,,,,@gmail.com,False,False,DEU       ,LVA,false,False,DEU,True,NULL,False,12+,,Berlin,false
age_18_24,DEU,true,10625,10,FREELANCER,BUSINESS_CARD,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,FREELANCER_ACTIVITY,@outlook.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,3,Berlin,false
age_32_38,FRA,true,18100,18,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,vierzon,false
age_18_24,VEN,true,21270,21,FREELANCER,,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,FREELANCER_ACTIVITY,@gmail.com,False,False,ESP       ,VEN,false,False,ESP,True,True,False,0-2,3,Cala,false
age_39_45,SRB,true,12355,12,UNEMPLOYED,,,INHERITANCE,,,,TRAVEL_OR_RELOCATION,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,True,False,0-2,3,Berlin,false
age_25_31,DEU,true,10247,10,EMPLOYEE,STANDARD,,,,,,,@web.de,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Berlin,false
age_46_52,ESP,true,03189,03,SALES_MARKETING,,,,,,,,@hotmail.com,False,False,ESP       ,VEN,false,False,ESP,True,True,True,0-2,,Alicante,false
age_25_31,FRA,true,59290,59,,STANDARD,,,,,,,@edhec.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Wasquehal,false
age_18_24,FRA,false,93380,93,STUDENT,,,GRANTS,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Pierrefitte,false
age_39_45,POL,true,67800,67,EMPLOYEE,STANDARD,,,,,,,@yahoo.fr,False,False,FRA       ,,true,False,FRA,True,True,False,0-2,,Bischheim,false
age_53_59,AUT,true,1090,10,FREELANCER,BUSINESS_CARD,REAL_ESTATE,,,,,,@gmx.at,False,False,AUT       ,,true,False,AUT,True,True,True,0-2,,Wien,false
age_46_52,FRA,true,83470,83,,STANDARD,,,,,,,@free.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,12+,,Pourcieux,false
age_46_52,BRA,true,3025-329,30,,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmail.com,False,True,PRT       ,BRA,false,False,BRA,False,False,False,0-2,1,"Lamarosa, Coimbra",false
age_>60,ESP,false,35212,35,,STANDARD,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,DAY_TO_DAY_EXPENSES,@hotmail.es,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,1,La Garita,false
age_18_24,ITA,false,74010,74,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,NULL,True,12+,,Statte,false
age_39_45,GBR,true,S9 1LE,S9,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,Sheffield,false
age_18_24,FRA,false,76000,76,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Rouen,false
age_32_38,ROU,true,47400,47,FREELANCER,,AGRICULTURE_AND_FORESTRY,EMPLOYMENT,,,,,@gmail.com,False,False,ESP       ,ROU,false,False,ESP,True,True,False,0-2,2,Medina del campo,false
age_18_24,FRA,false,21500,21,STUDENT,BUSINESS_CARD,,EMPLOYMENT,,,,,@outlook.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Montbard,false
age_46_52,USA,true,10247,10,FREELANCER,STANDARD,,,,,,,@hotmail.com,False,False,DEU       ,,true,False,DEU,True,True,False,0-2,,Berlin,false
age_18_24,DEU,true,38124,38,FREELANCER,,OTHER_MANUFACTURING_INDUSTRY,,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Braunschweig,false
age_32_38,GBR,false,me71fw,me,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,kent,false
age_32_38,FRA,true,78000,78,,,,,,,,,@gmail.com,False,False,FRA       ,CIV,false,False,FRA,True,True,True,0-2,,Versailles,false
age_53_59,GBR,true,E46hf,E4,,STANDARD,,,,,,,@mac.com,False,True,GBR       ,,true,False,GBR,True,False,True,0-2,,London,false
age_18_24,FRA,true,69009,69,WITHOUT,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,3-5,,Lyon,false
age_32_38,FRA,true,67540,67,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Ostwald,false
age_39_45,GBR,true,B63 4sd,B6,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,Halesowen,false
age_25_31,FRA,true,78600,78,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,True,True,12+,,Maisons-Laffitte,false
age_32_38,DEU,true,63477,63,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Maintal,false
age_32_38,DEU,true,24937,24,FREELANCER,STANDARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Flensburg,false
age_25_31,NGA,true,SM1 2QT,SM,,BLACK_CARD_MONTHLY,,,,,,,@icloud.com,False,True,GBR       ,,true,False,GBR,True,True,True,12+,,Sutton,false
age_25_31,FRA,true,75018,75,,,,,,,,,@icloud.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Paris,false
age_18_24,FRA,true,77410,77,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Claye-Souilly,false
age_32_38,DZA,true,92700,92,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,False,12+,,Colombes,false
age_25_31,FRA,false,81667,81,,METAL_CARD_MONTHLY,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@hotmail.com,False,False,DEU       ,FRA,false,False,DEU,True,True,False,0-2,2,München,false
age_25_31,CUB,true,29603,29,FREELANCER,,HOSPITALITY,,,,,,@yahoo.com,False,False,ESP       ,,true,False,ESP,True,NULL,False,12+,,Marbella,false
age_46_52,FRA,true,06200,06,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Nice,false
age_46_52,ESP,true,23700,23,SALES_MARKETING,,,,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,,Linares,false
age_18_24,FRA,true,42100,42,,METAL_CARD_MONTHLY,VEHICLE_TRADE_AND_SERVICES,FAMILY_INCOME,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Saint-Etienne,false
age_39_45,GBR,true,GU23,GU,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,Ripley,false
age_25_31,DEU,true,90461,90,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,CHE,false,False,FRA,False,True,True,0-2,,Nürnberg,false
age_>60,ITA,true,95128,95,,,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Catania,false
age_46_52,FRA,false,89110,89,,,,,,,,,@aol.co.uk,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Sommecaise,false
age_25_31,USA,true,81541,81,EMPLOYEE,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,False,12+,,München,false
age_32_38,FRA,true,95100,95,WITHOUT,BLACK_CARD_MONTHLY,,,,,,,@laposte.net,False,False,FRA       ,,true,False,,NULL,True,True,0-2,,Argenteuil,false
age_18_24,KGZ,true,23946,23,STUDENT,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,False,12+,,Ostseebad Boltenhagen,false
age_32_38,DEU,true,01127,01,,STANDARD,,,,,,,@gmx.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,,Dresden,false
age_18_24,IND,true,S1 4QL,S1,,,,,,,,,@gmail.com,False,True,GBR       ,IND,false,False,GBR,True,NULL,False,12+,,Sheffield,false
age_25_31,AUT,true,2525,25,,STANDARD,,,,,,,@gmail.com,False,False,AUT       ,,true,False,,NULL,True,True,3-5,,Günselsdorf,false
age_32_38,HTI,false,51100,51,,,,,,,,,@yahoo.com,False,False,FRA       ,HTI,false,False,FRA,True,NULL,False,12+,,Reims,false
age_18_24,FRA,true,30270,30,FREELANCER,STANDARD,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,12+,3,Saint-Jean-du-Gard,false
age_32_38,ITA,true,44028,44,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Poggio Renatico (Fe),false
age_32_38,FRA,true,60510,60,FREELANCER,BUSINESS_CARD,HOSPITALITY,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Therdonne,false
age_>60,FRA,true,59860,59,,STANDARD,,,,,,,@wanadoo.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,BRUAY SUR L ' ESCAUT,false
age_53_59,ITA,false,33043,33,FREELANCER_OTHER,STANDARD,,,,,,,@libero.it,False,False,ITA       ,,true,False,ITA,True,False,True,0-2,,Cividale del friuli,false
age_18_24,POL,true,61-142,61,,,,,,,,,@gmail.com,False,False,POL       ,UZB,false,False,POL,True,True,True,0-2,,Poznań,false
age_39_45,ITA,true,80126,80,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,12+,,Napoli,false
age_39_45,IRL,true,Dublin 16,Du,EMPLOYEE,,,,,,,,@gmail.com,False,False,IRL       ,,true,False,IRL,True,True,True,0-2,,Dublin,false
age_25_31,GBR,true,SW16 3AY,SW,,,,,,,,,@gmail.com,False,True,GBR       ,GBR,true,False,GBR,True,NULL,False,12+,,London,false
age_25_31,FRA,true,51170,51,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Lagery,false
age_25_31,KOR,false,65760,65,,,,,,,,,@naver.com,False,False,DEU       ,,true,False,DEU,True,True,False,0-2,,Eschborn,false
age_25_31,ESP,true,28028,28,PUBLIC_ADMINISTRATION,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,1,Madrid,false
age_32_38,IRL,false,AL4 0JY,AL,,,,,,,,,@gmail.com,False,False,IRL       ,,true,False,,NULL,NULL,True,12+,,Dublin 9,false
age_32_38,MAR,true,94400,94,,,,,,,,,@hotmail.com,False,False,DEU       ,,true,False,DEU,True,False,False,0-2,,Vitry-sur-Seine,false
age_18_24,DEU,true,01159,01,FREELANCER,,,EMPLOYMENT,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,DRESDEN,false
age_53_59,ITA,true,55100,55,FREELANCER_OTHER,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Lucca,false
age_46_52,ITA,true,25013,25,WORKER,,OTHER,,,,,,@libero.it,False,False,ITA       ,,true,False,,NULL,NULL,True,12+,,Carpenedolo,false
age_39_45,FRA,false,79000,79,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Niort,false
age_18_24,FRA,true,40465,40,,,,,,,,,@live.fr,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Préchacq-les-Bains,false
age_46_52,FRA,true,38200,38,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,SERPAIZE,false
age_18_24,FRA,true,93210,93,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,NULL,False,12+,,Saint-Denis,false
age_>60,FRA,false,93160,93,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,3-5,,Noisy-le-Grand,false
age_32_38,DZA,true,62400,62,,,,,,,,,@gmail.com,False,False,FRA       ,,true,True,FRA,True,True,False,0-2,,béthune,false
age_39_45,DEU,true,81669,81,FREELANCER,BUSINESS_CARD,AGRICULTURE,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,München,false
age_39_45,GRC,true,60598,60,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,GRC,false,False,DEU,True,True,False,12+,,Frankfurt am Main,false
age_25_31,GBR,true,BT37 0DB,BT,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Newtownabbey,false
age_32_38,AUT,true,2640,26,FREELANCER,BUSINESS_METAL,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,AUT       ,XKX,false,False,AUT,True,True,True,0-2,2,Gloggnitz,false
age_18_24,ESP,false,41009,41,STUDENT,,,EMPLOYMENT,,,,PERSONAL_PROJECTS,@hotmail.com,False,False,ESP       ,ESP,true,False,ESP,True,NULL,True,12+,,Sevilla,false
age_53_59,FRA,false,88270,88,,,,,,,,,@orange.fr,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Harol,false
age_18_24,DEU,true,45133,45,STUDENT,BLACK_CARD_MONTHLY,,,,,,,@gmx.de,False,False,DEU       ,,true,False,SWE,False,False,True,0-2,,Essen,false
age_25_31,GBR,true,BT40 3al,BT,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Larne,false
age_25_31,ITA,true,10128,10,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Torino,false
age_32_38,FRA,true,95300,95,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Pontoise,false
age_53_59,DEU,true,83104,83,HOUSEWIFE,STANDARD,,,,,,,@gmx.net,False,False,DEU       ,,true,False,,NULL,True,True,0-2,,Tuntenhausen,false
age_32_38,DEU,true,68782,68,,FLEX_ACCOUNT_MONTHLY,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Brühl,false
age_18_24,GBR,true,HA8 9TD,HA,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Edgware,false
age_25_31,DEU,true,16556,16,,FLEX_ACCOUNT_MONTHLY,,,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,,Hohen Neuendorf,false
age_53_59,IRL,true,A67RK06,A6,,,,,,,,,@mills-design.com,False,False,IRL       ,IRL,true,False,IRL,True,True,True,0-2,,"Three Mile Water, Wicklow",false
age_25_31,ESP,true,20003,20,CULTURE_ENTERTAINING,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,False,True,0-2,,Donostia,false
age_25_31,FRA,false,83000,83,FREELANCER,,CONSTRUCTION,,,,,,@gmail.com,False,False,FRA       ,,true,True,FRA,True,True,True,0-2,,Toulon,false
age_>60,ITA,true,80059,80,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Torre del Greco,false
age_46_52,DEU,false,,,,STANDARD,,,,,,,@n26.com,False,True,DEU       ,,true,False,GBR,False,NULL,True,12+,,,false
age_18_24,FRA,true,93430,93,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Villetaneuse,false
age_25_31,NGA,true,2521EJ,25,,STANDARD,,,,,,,@yahoo.com,False,False,NLD       ,NGA,false,False,NLD,True,True,False,0-2,,The Hague,false
age_53_59,ITA,false,71122,71,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Foggia,false
age_25_31,IND,false,95478,95,FREELANCER,,MECHANICAL_ENGINEERING,,,,,,@gmail.com,False,False,DEU       ,IND,false,False,DEU,True,True,False,0-2,,Kemnath,false
age_25_31,POL,true,1160,11,,,,,,,,,@icloud.com,False,False,AUT       ,,true,False,AUT,True,NULL,False,12+,,Wien,false
age_25_31,CHL,false,10074,10,,,,,,,,,@uc.cl,False,False,ITA       ,,true,False,,NULL,NULL,False,12+,,Piemonte,false
age_25_31,DEU,true,96215,96,,FLEX_ACCOUNT_MONTHLY,CONSTRUCTION,EMPLOYMENT,,,,ONLINE_PURCHASES,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,2,Lichtenfels,false
age_32_38,FRA,false,41200,41,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,41200 - ROMORANTIN LANTHENAY,false
age_32_38,DEU,true,38118,38,,STANDARD,,,,,,,@gmx.de,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Braunschweig,false
age_39_45,GMB,true,E12 5AX,E1,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,12+,,London,false
age_18_24,DNK,true,2300,23,,,,,,,,,@icloud.com,False,False,DNK       ,,true,False,DNK,True,NULL,True,12+,,Kastrup,false
age_>60,ITA,true,81031,81,ITA_SELF_EMPLOYED,,,SALARY,,,,,@aia-spa.it,False,False,ITA       ,ITA,true,False,ITA,True,NULL,True,12+,,Aversa,false
age_25_31,FRA,true,44000,44,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Nantes,false
age_25_31,GBR,true,W6 9DY,W6,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,London,false
age_46_52,BEL,true,2070,20,,STANDARD,,,,,,,@hotmail.com,False,False,BEL       ,TUR,false,False,BEL,True,True,True,0-2,2,Zwijndrecht,false
age_39_45,ALB,true,21013,21,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,ALB,false,False,ITA,True,True,False,0-2,,Gallarate,false
age_32_38,FRA,true,74330,74,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,La Balme-de-Sillingy,false
age_25_31,BRA,false,8200-648,82,,STANDARD,,,,,,,@hotmail.com,False,False,PRT       ,BRA,false,False,PRT,True,True,False,0-2,1,Albufeira,false
age_18_24,ROU,true,10144,10,ITA_UNEMPLOYED,,,FAMILY,,,,,@yahoo.com,False,False,ITA       ,ROU,false,False,ITA,True,NULL,False,12+,,Torino,false
age_39_45,ESP,true,11500,11,FREELANCER,STANDARD,HOSPITALITY,,,,,,@hotmail.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,Puerto de Santa Maria,false
age_25_31,FRA,true,95360,95,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,NULL,False,12+,,Montmagny,false
age_32_38,ITA,true,60027,60,EMPLOYEE,METAL_CARD_MONTHLY,,,,,,,@imtspa.com,False,False,ITA       ,,true,False,,NULL,True,True,0-2,,Osimo,false
age_39_45,ITA,false,30034,30,ITA_FREELANCER,,,FAMILY,,,,,@gmail.com,False,True,ITA       ,BRA,false,False,GBR,False,True,True,0-2,3,Mira,false
age_25_31,FRA,false,72440,72,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,False,True,12+,,Volnay,false
age_53_59,DEU,true,32423,32,,,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,FAMILY_INCOME,,,,,@gmail.com,False,True,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Minden,false
age_25_31,ITA,true,22073,22,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Fino Mornasco,false
age_25_31,ITA,true,80145,80,,STANDARD,,,,,,,@outlook.it,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Napoli,false
age_46_52,DZA,true,76500,76,,,,,,,,,@gmail.com,False,True,FRA       ,DZA,false,False,FRA,True,NULL,False,12+,,Elbeuf,false
age_25_31,AUT,true,6083,60,,STANDARD,,,,,,,@gmail.com,False,False,AUT       ,,true,False,AUT,True,True,True,0-2,,Ellbögen,false
age_32_38,ITA,true,72019,72,,,,SALARY,,,,,@yahoo.com,False,False,ITA       ,ITA,true,False,ITA,True,NULL,True,12+,,SAN VITO DEI NORMANNI,false
age_46_52,BRA,false,93330,93,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,False,0-2,,Neuilly-Sur-Marne,false
age_39_45,FRA,false,93400,93,,,,,,,,,@hotmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Saint Ouen,false
age_39_45,FRA,false,24100,24,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,True,FRA,True,True,True,3-5,,Bergerac,false
age_32_38,GBR,true,Bh125hp,Bh,,STANDARD,,,,,,,@digital-capsule.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Poole,false
age_25_31,DEU,true,44789,44,FREELANCER,STANDARD,,,,,,,@icloud.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Bochum,false
age_18_24,IRL,true,R56rk38,R5,STUDENT,STANDARD,,,,,,,@gmail.com,False,False,IRL       ,,true,False,IRL,True,True,True,0-2,,Hacklow,false
